Unnamed: 0,time_text,message,author,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
1890,1:43:10,"Use Streamlabs to give 100% of your donation to Terroriser! SuperChats take out a portion, use this link instead --> https://streamlabs.com/terroriser/tip",username@hNtttggNoh,,,,,,
1891,1:43:18,@Coltiplayer he always votes for someone as soon as the screen comes up,username@lliiliiis,,,,,,
1892,1:43:37,figures,username@lirCpCayto,,,,,,
1893,1:43:44,NOGLA,username@  geno  t,,,,,,
1894,1:43:47,Oof,username@rBNnrNnttN,,,,,,
1895,1:44:36,not nogla or lazar,username@ireoBuiAro,,,,,,
1896,1:45:10,whose been the most quiet?,username@e mMisleoa,,,,,,
1897,1:45:17,Thank you to all the new members! Hope you're enjoying the stream!:_terroriserLove:,username@y2ny2FyOO2,,,,,,
1898,1:45:29,From brian's pov he's clueless,username@rBNnrNnttN,,,,,,
1899,1:45:37,Brians about to loose it....,username@rs lTsloys,,,,,,
1900,1:46:04,hey peeps,username@M nrlad ai,,,,,,
1901,1:46:05,oh it's not Aliyah,username@eylAKAl ey,,,,,,
1902,1:46:06,He's just left out in the open to die from these guys lol,username@rBNnrNnttN,,,,,1,
1903,1:46:07,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
1904,1:46:32,:_terroriserBlueCoin::_terroriserBlueCoin:,username@isLouidauj,,,,,,
1905,1:46:57,I can almost feel the veins in his neck about to burst from here,username@lliiliiis,,,,,,
1906,1:47:03,I just noticed the new emotes. Nice😂👍🏾,username@rsdsaa'ese,,,,,,
1907,1:47:10,nooooo,username@rs lTsloys,,,,,,
1908,1:47:12,:_terroriserLeo::_terroriserLeo:,username@M nrlad ai,,,,,,
1909,1:47:39,It was Lannan,username@eg adeer e,,,,,,
1910,1:47:40,There's also a chance that Brian's still tired from yesterday's 7hr stream lol,username@e mMisleoa,,,,,,
1911,1:47:51,Wanna buy some death stix? Anyone???,username@rs lTsloys,,,,,,
1912,1:48:07,was studying anatomy then thought i should drop by. lover your stream,username@GTtyttyayT,,,,,,
1913,1:48:37,Lannan is the Imposter,username@eg adeer e,,,,,,
1914,1:48:42,LOL,username@lirCpCayto,,,,,,
1915,1:48:44,oh shhh,username@e mMisleoa,,,,,,
1916,1:48:45,NNNNNOOOOO,username@rs lTsloys,,,,,,
1917,1:48:51,HA,username@rBNnrNnttN,,,,,,
1918,1:48:56,I KNEW IT,username@rBNnrNnttN,,,,,,
1919,1:48:59,😂😂😂,username@rsdsaa'ese,,,,,,
1920,1:48:59,damn lol,username@xNxxyNyyNN,,,,,,
1921,1:49:00,holy,username@軒葉葉軒軒葉昌軒葉昌,,,,,,
1922,1:49:00,oml omg,username@nFarlaoens,,,,,,
1923,1:49:06,Wow... I didn't suspect a thing,username@eg adeer e,,,,,,
1924,1:49:12,Alright let's go,username@lirCpCayto,,,,,,
1925,1:49:23,Wait Noah wasn't it?,username@lirCpCayto,,,,,,
1926,1:49:25,:_terroriserFire:,username@uesWeyWsWl,,,,,,
1927,1:49:27,How's everyone's day?,username@rs lTsloys,,,,,,
1928,1:49:38,it was Aliyah and Mau WAT,username@y2ny2FyOO2,,,,,,
1929,1:49:48,I knew it was Aliyah,username@l eestlBss,,,,,,
1930,1:49:51,I don't even know what happened,username@a2v998eFma,,,,,,
1931,1:50:02,:_terroriserFail:,username@ irhrPirPc,,,,,,
1932,1:50:04,Aliyah is a good imposter,username@eg adeer e,,,,,,
1933,1:50:17,how did she die ? was she voted off ?,username@eylAKAl ey,,,,,,
1934,1:50:21,:_terroriserFire:,username@a2v998eFma,,,,,,
1935,1:50:23,Aliyah and Mau just know that they don't need to do much to convince a bunch of yelling people to vote another person off 😆,username@lirCpCayto,1,,,,,
1936,1:50:28,"Brian, you ok? 😆",username@e mMisleoa,,,,,,
1937,1:50:29,Is it open playing with him or invite only?,username@opSCprpaCb,,,,,,
1938,1:50:32,yeah they voted her off,username@l eestlBss,,,,,,
1939,1:50:34,Noah and Lazar was so suspicious you are not a dumbass brian,username@thehursaha,1,,,,,
1940,1:50:44,Where's the terminator when you need him?,username@a2v998eFma,,,,,,
1941,1:50:58,hey Brian .. DooodaVoice,username@eylAKAl ey,,,,,,
1942,1:51:19,Shame,username@rBNnrNnttN,,,,,,
1943,1:51:38,I wish I had a pc. I feel like it's more fun than the mobile game and that I'm missing out...,username@rs lTsloys,,,,,,
1944,1:52:15,#TheTerminator,username@a2v998eFma,,,,,,
1945,1:52:23,its about the same on pc and mobile,username@M nrlad ai,,,,,,
1946,1:52:46,More like your guardian angel Brian,username@a2v998eFma,,,,,,
1947,1:53:27,Oh boy 😆,username@l eestlBss,,,,,,
1948,1:53:32,Mau gonna carry this...maybe 🌝,username@lirCpCayto,,,,,,
1949,1:53:33,You got this,username@rs lTsloys,,,,,,
1950,1:53:36,You got this Brian,username@rBNnrNnttN,,,,,,
1951,1:53:39,here we go boys,username@y2ny2FyOO2,,,,,,
1952,1:53:40,Are you doing sub games at all or just close friends?,username@opSCprpaCb,,,,,,
1953,1:53:44,the silent fuuuuuck 😂😂😂,username@M nrlad ai,,,,,,
1954,1:54:21,#silentbrian,username@M nrlad ai,,,,,,
1955,1:54:34,"Omg. Brian's the imposter. He didn't want to be as fate would have it, he's the terminator for a reason: To terminate",username@a2v998eFma,,,,,,
1956,1:54:42,RIP,username@rBNnrNnttN,,,,,,
1957,1:54:52,Does fresh know?,username@lirCpCayto,,,,,,
1958,1:55:02,"Forgot to add ""but""",username@a2v998eFma,,,,,,
1959,1:55:17,I don't think Fresh saw!,username@y2ny2FyOO2,,,,,,
1960,1:55:36,omg my blood pressure from just viewing this,username@lirCpCayto,,,,,,
1961,1:55:41,big brain nogla oof,username@M nrlad ai,,,,,,
1962,1:56:02,did it seem like Fresh saw Bri Bri?,username@uAusaya sl,,,,,,
1963,1:56:04,Is nogla trying to be a detective?,username@a2v998eFma,,,,,,
1964,1:56:16,LUL,username@opSCprpaCb,,,,,,
1965,1:56:22,but he is right... haha,username@M nrlad ai,,,,,,
1966,1:56:27,nogla's definitely stupid,username@a2v998eFma,1,,,,,1
1967,1:56:58,Nogla has the brain fish of a memory guys,username@lirCpCayto,1,,,,,1
1968,1:57:05,Fresh definitely didn't see then,username@l eestlBss,,,,,,
1969,1:57:29,lol yall are funny. he is right though. it is mau,username@M nrlad ai,,,,,,
1970,1:57:31,this is great watching fellow Aussies play this. can't believe they haven't dropped the c**t bomb lmao,username@y2ny2FyOO2,,,,,,
1971,1:57:37,Gotta gun for Nogla now lol,username@rBNnrNnttN,,,,,,
1972,1:58:16,"Use Streamlabs to give 100% of your donation to Terroriser! SuperChats take out a portion, use this link instead --> https://streamlabs.com/terroriser/tip",username@hNtttggNoh,,,,,,
1973,1:58:19,@H2OFynx It'll probably happen lol,username@e mMisleoa,,,,,,
1974,1:58:26,DOUBLE FTW,username@lirCpCayto,,,,,,
1975,1:58:37,WOWZA,username@rBNnrNnttN,,,,,,
1976,1:58:38,Termination complete,username@a2v998eFma,,,,,,
1977,1:58:39,OMG this is great,username@opSCprpaCb,,,,,,
1978,1:58:48,HOW,username@eylAKAl ey,,,,,,
1979,1:58:50,HAHA Nogla knows FOE SURE,username@y2ny2FyOO2,,,,,,
1980,1:58:51,GG this one is over,username@rBNnrNnttN,,,,,,
1981,1:58:52,YESSS,username@lirCpCayto,,,,,,
1982,1:58:56,LETS GO!!!!,username@opSCprpaCb,,,,,,
1983,1:59:05,WOW😂,username@rsdsaa'ese,,,,,,
1984,1:59:12,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
1985,1:59:13,Terroriser and Mau!!,username@lirCpCayto,,,,,,
1986,1:59:15,:_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@l eestlBss,,,,,,
1987,1:59:15,Judgement Day has come,username@a2v998eFma,,,,1,,
1988,1:59:16,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@y2ny2FyOO2,,,,,,
1989,1:59:19,that's funny,username@M nrlad ai,,,,,,
1990,1:59:30,:_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@rsdsaa'ese,,,,,,
1991,1:59:36,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@opSCprpaCb,,,,,,
1992,1:59:39,content! lol,username@eylAKAl ey,,,,,,
1993,1:59:46,Revenge,username@thehursaha,,,,,,
1994,1:59:47,I love the code's censor 😆,username@lirCpCayto,,,,,,
1995,1:59:50,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@isikskoii3,,,,,,
1996,1:59:52,nogla's pissed,username@a2v998eFma,,,,,,
1997,2:00:01,that was a GREAT round hahaha,username@y2ny2FyOO2,,,,,,
1998,2:00:19,nah fever lol,username@M nrlad ai,,,,,,
1999,2:00:57,Members aren't complete chumps,username@rBNnrNnttN,1,,,,,
2000,2:01:02,What member do you ahve to be to play with you?,username@opSCprpaCb,,,,,,
2001,2:01:13,Noah's dead,username@a2v998eFma,,,,,,
2002,2:01:14,jeeez,username@M nrlad ai,,,,,,
2003,2:01:27,oh lol,username@e mMisleoa,,,,,,
2004,2:02:18,Nogla isn't voting anyone instantly? That's sus,username@lirCpCayto,,,,,,
2005,2:02:28,Someone did the killing but no one's admitting to it,username@a2v998eFma,,,,,,
2006,2:02:47,Voting has ended,username@a2v998eFma,,,,,,
2007,2:02:53,Geez 3 people,username@lirCpCayto,,,,,,
2008,2:02:59,STEP BRO hahahahahahaha,username@y2ny2FyOO2,,,,,,
2009,2:03:27,wtf are these people,username@lirCpCayto,1,,,,,
2010,2:03:32,😆,username@lirCpCayto,,,,,,
2011,2:03:38,😆,username@opSCprpaCb,,,,,,
2012,2:03:45,😂😂,username@rsdsaa'ese,,,,,,
2013,2:03:53,Nogla is a goon lol,username@rBNnrNnttN,1,,,,,
2014,2:04:07,:_terroriserLeo::_terroriserLeo:,username@xNxxyNyyNN,,,,,,
2015,2:04:15,I feel like Nogla's either imposter or trolling,username@e mMisleoa,,,,,,
2016,2:04:15,Nogla only wants to get rid of brian lol,username@a2v998eFma,,,,,,
2017,2:04:30,I feel the same way Rosie,username@opSCprpaCb,,,,,,
2018,2:04:34,That's why we get rid of Nogla,username@lirCpCayto,,,,,,
2019,2:04:38,Nogla is always gunning for Brian lol,username@rBNnrNnttN,,,,,,
2020,2:04:39,1020 members!!:_terroriserGGG::_terroriserGGG:thanks guys!!:_terroriserLove:,username@y2ny2FyOO2,,,,,,
2021,2:05:01,1020 👍🏾,username@rsdsaa'ese,,,,,,
2022,2:05:53,LESSS GOO,username@MxrEeroxMM,,,,,,
2023,2:05:55,😆,username@opSCprpaCb,,,,,,
2024,2:06:00,Brian sounds happy 🙂,username@lirCpCayto,,,,,,
2025,2:06:05,You tell em,username@e mMisleoa,,,,,,
2026,2:06:29,WERS THE EMILY,username@y2ny2FyOO2,,,,,,
2027,2:06:39,hello,username@HBh55aI5Ia,,,,,,
2028,2:06:53,Howdy,username@e mMisleoa,,,,,,
2029,2:06:55,Nerves of steel Brian lol,username@opSCprpaCb,,,,,,
2030,2:07:51,wut,username@e mMisleoa,,,,,,
2031,2:08:26,Brian didn't do anything but his tasks so it's not him,username@a2v998eFma,,,,,,
2032,2:09:54,"That's usually an impostor move when they go ""You're standing on a body""",username@e mMisleoa,,,,,,
2033,2:10:07,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
2034,2:10:14,Green for sure,username@lirCpCayto,,,,,,
2035,2:10:22,or not idk,username@lirCpCayto,,,,,,
2036,2:10:38,Nogla's dead who killed him,username@a2v998eFma,,,,,,
2037,2:11:31,I think Brodie's safe,username@e mMisleoa,,,,,,
2038,2:11:58,You're a spoon oof,username@rBNnrNnttN,,,,,,
2039,2:12:06,so it was boomer #busted,username@a2v998eFma,,,,,,
2040,2:12:35,😆,username@e mMisleoa,,,,,,
2041,2:12:37,"""ya salty""",username@xNxxyNyyNN,,,,,,
2042,2:12:47,😂,username@rsdsaa'ese,,,,,,
2043,2:13:14,well atleast good content to videoclip,username@odnnedaeoa,,,,,,
2044,2:13:16,I wanna play with these guys so bad hahaha what a great fuckin time,username@y2ny2FyOO2,,,,,,
2045,2:13:27,me too,username@odnnedaeoa,,,,,,
2046,2:14:07,Me freaking too,username@opSCprpaCb,,,,,,
2047,2:14:16,Poor Noah 😆,username@e mMisleoa,,,,,,
2048,2:14:23,"Among Us is fun to play with anyone, as long as you know them at least a bit",username@lirCpCayto,,,,,,
2049,2:14:47,What happened? What'd I miss?,username@a2v998eFma,,,,,,
2050,2:15:15,Noah's dead again? wow,username@a2v998eFma,,,,,,
2051,2:15:20,Noah died,username@lirCpCayto,,,,,,
2052,2:15:52,"Gotta wash those dishes, including satellite",username@lirCpCayto,,,,,,
2053,2:16:28,I think i like it better when Brian is the imposter,username@opSCprpaCb,,,,,,
2054,2:17:02,😆,username@e mMisleoa,,,,,,
2055,2:17:02,its boomee,username@isikskoii3,,,,,,
2056,2:17:22,Oh he's gone lol,username@e mMisleoa,,,,,,
2057,2:17:46,pffft,username@e mMisleoa,,,,,,
2058,2:18:48,fail,username@e mMisleoa,,,,,,
2059,2:19:19,MVP move,username@lirCpCayto,,,,,,
2060,2:19:53,BOOMER,username@opSCprpaCb,,,,,,
2061,2:20:21,Boomer goodbye,username@a2v998eFma,,,,,,
2062,2:20:36,Watch Boomer be innocent,username@lirCpCayto,,,,,,
2063,2:20:53,😆,username@lirCpCayto,,,,,,
2064,2:20:58,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@opSCprpaCb,,,,,,
2065,2:21:05,THERE YE GO,username@rBNnrNnttN,,,,,,
2066,2:21:11,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@y2ny2FyOO2,,,,,,
2067,2:21:27,yes please lol,username@e mMisleoa,,,,,,
2068,2:21:29,:_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@rsdsaa'ese,,,,,,
2069,2:21:31,Lmao poor Noah,username@l eestlBss,,,,,,
2070,2:21:38,Noah playing Spectator mode on these games at this point,username@lirCpCayto,,,,,,
2071,2:21:39,#saveNoah,username@opSCprpaCb,,,,,,
2072,2:21:44,Poor Noah😂,username@rsdsaa'ese,,,,,,
2073,2:21:53,#saveNoah,username@e mMisleoa,,,,,,
2074,2:22:08,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
2075,2:22:20,:_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG::_terroriserGGG:,username@l eestlBss,,,,,,
2076,2:22:28,Oh no,username@y2ny2FyOO2,,,,,,
2077,2:22:31,ho,username@noanonnrnh,,,,,,
2078,2:22:32,Bro,username@eibHHgghte,,,,,,
2079,2:22:34,hii,username@cu2acccu2a,,,,,,
2080,2:22:34,yay,username@en i nbFeb,,,,,,
2081,2:22:35,GANG,username@oolflooffO,,,,,,
2082,2:22:35,hi,username@ldDlKvdDno,,,,,,
2083,2:22:35,Ez,username@arlmGmGwws,,,,,,
2084,2:22:35,YYET,username@sovaasnlkv,,,,,,
2085,2:22:35,Hello,username@KdaKKodaad,,,,,,
2086,2:22:36,AHHHHHHH,username@rrukSarr桜a,,,,,,
2087,2:22:36,Hello,username@eliWFFdWol,,,,,,
2088,2:22:36,hi,username@noanonnrnh,,,,,,
2089,2:22:36,chicken tenders,username@trridrddrt,,,,,,
2090,2:22:36,yay,username@eeaeuetaee,,,,,,
2091,2:22:37,hello,username@znzlnlzkuo,,,,,,
2092,2:22:37,lets go,username@aodnaLngo,,,,,,
2093,2:22:37,Yay,username@KriiEKhhKr,,,,,,
2094,2:22:37,the goat for reals,username@chPcPDyPDy,,,,,,
2095,2:22:37,gg,username@onteewnrne,,,,,,
2096,2:22:37,Yayyy,username@ood04oclo4,,,,,,
2097,2:22:37,hi,username@シンシンンシシXンサ,,,,,,
2098,2:22:37,lets go,username@aodnaLngo,,,,,,
2099,2:22:38,#saveNoah,username@olarnacCsJ,,,,,,
2100,2:22:38,HELLO!,username@Hn2 HHHH2_,,,,,,
2101,2:22:38,Oh shit,username@rsdsaa'ese,,,,,,
2102,2:22:38,omg yes hello brian,username@rdelridori,,,,,,
2103,2:22:38,WE LIT,username@oSe  deoCe,,,,,,
2104,2:22:38,Lol,username@T4 iT1eevv,,,,,,
2105,2:22:39,Sup,username@hcm eSmenc,,,,,,
2106,2:22:39,Hell uea,username@Kraoaero r,,,,,,
2107,2:22:39,yay,username@alaalkS aJ,,,,,,
2108,2:22:39,We’re freeee,username@ttrzrCrarn,,,,,,
2109,2:22:39,ki,username@erdrzcerlz,,,,,,
2110,2:22:39,hi,username@saiirrrCti,,,,,,
2111,2:22:39,hi,username@noanonnrnh,,,,,,
2112,2:22:40,hi,username@sssaJsneJn,,,,,,
2113,2:22:40,yikes,username@ee sr eoom,,,,,,
2114,2:22:41,hey Brian!,username@nroaarcoca,,,,,,
2115,2:22:41,app,username@ybyPlyy sP,,,,,,
2116,2:22:41,nice,username@knoekikkek,,,,,,
2117,2:22:41,Oh lord,username@rBNnrNnttN,,,,,,
2118,2:22:41,release the plebs,username@l eestlBss,,,,,,
2119,2:22:41,heyyyyyy,username@ihhihnA5rn,,,,,,
2120,2:22:42,h,username@ihhihnA5rn,,,,,,
2121,2:22:42,yo,username@ selaBlere,,,,,,
2122,2:22:42,yes!! finally,username@ c  cNcNNi,,,,,,
2123,2:22:43,h,username@ihhihnA5rn,,,,,,
2124,2:22:43,h,username@ihhihnA5rn,,,,,,
2125,2:22:43,h,username@ihhihnA5rn,,,,,,
2126,2:22:43,ya yayy,username@ear rrkSkk,,,,,,
2127,2:22:43,Yey,username@oreet iidr,,,,,,
2128,2:22:44,Aye wasssssssssup I love your vids,username@c tcreraCc,,,,,,
2129,2:22:44,I can talk,username@hcecakhkkh,,,,,,
2130,2:22:44,goodbye meber chat,username@noanonnrnh,,,,,,
2131,2:22:44,We can speak,username@tStgSgSSgg,,,,,,
2132,2:22:45,H,username@aaaoaeoiao,,,,,,
2133,2:22:45,onlyfans?,username@vwawtvhaaN,,,,,,
2134,2:22:46,Let it start,username@veyvbsmysi,,,,,,
2135,2:22:46,yeeaaa boooiii,username@maeeGedSna,,,,,,
2136,2:22:46,Yooooooooooooo,username@tBn na!KKa,,,,,,
2137,2:22:46,GG Brian.,username@Gdea vzDiG,,,,,,
2138,2:22:47,hello everyone!!,username@ Aiyyt ytA,,,,,,
2139,2:22:48,GGGG,username@yRoigiR Rn,,,,,,
2140,2:22:48,It’s fresh,username@eliWFFdWol,,,,,,
2141,2:22:48,hello other viewers,username@lirCpCayto,,,,,,
2142,2:22:48,gg,username@ LahacL Ma,,,,,,
2143,2:22:48,yay,username@ppp 7777 p,,,,,,
2144,2:22:48,Hell yeah!,username@  n o  Ni,,,,,,
2145,2:22:49,Yee,username@raoaoCoaCo,,,,,,
2146,2:22:49,hallo,username@giayygtgyt,,,,,,
2147,2:22:50,LIVE CHAST ON TOPP,username@noanonnrnh,,,,,,
2148,2:22:50,Hi,username@aaaoaeoiao,,,,,,
2149,2:22:50,Allow us to introduce ourselves,username@aheaAaheoo,,,,,,
2150,2:22:50,mayhem is going to ensue with no members only,username@LLeexLxxee,,,,,,
2151,2:22:50,Yayyyyyyyyyyy,username@RRsiieavii,,,,,,
2152,2:22:51,we back yesss,username@nee ee ede,,,,,,
2153,2:22:51,Can we get $100 gifted for Noah,username@dwcahdM No,,,,,,
2154,2:22:52,hepy,username@ihhihnA5rn,,,,,,
2155,2:22:52,yeet yeet its nogla,username@h ggtmoidg,,,,,,
2156,2:22:52,it'll be ruined in a few mins,username@lalllatkkc,,,,,,
2157,2:22:52,Welcome everone,username@a2v998eFma,,,,,,
2158,2:22:53,the poor kids can talk now,username@vsllelhtdt,1,,,,,1
2159,2:22:53,flood gates have been opened,username@kD SaSarii,,,,,,
2160,2:22:54,woot woot,username@llrrrreerr,,,,,,
2161,2:22:54,Its wildcat lol,username@raiekikrrr,,,,,,
2162,2:22:54,Hi,username@ tninaR oR,,,,,,
2163,2:22:54,Y e s,username@rrukSarr桜a,,,,,,
2164,2:22:55,OVE YOU,username@ononoeoooo,,,,,,
2165,2:22:55,h,username@Kraoaero r,,,,,,
2166,2:22:55,"""Oh my god how tf this is bs"" nogla",username@FmGneanryG,1,,,,,
2167,2:22:56,LETSS GOOOOO,username@syhooMscMh,,,,,,
2168,2:22:56,"nogla ita nogla, jk",username@znzlnlzkuo,,,,,,
2169,2:22:57,what is the numbers next to bri head,username@iimi  hamm,,,,,,
2170,2:22:57,alot of these,username@SnSninnSih,,,,,,
2171,2:22:58,meow,username@eectcentni,,,,,,
2172,2:22:58,holy shittt turn it back onnn,username@Ss8kskFkas,1,,,,,
2173,2:22:58,I wanted to talk,username@erdrzcerlz,,,,,,
2174,2:22:59,i think brian fucked up,username@aodnaLngo,1,,,,,
2175,2:23:00,hiiiiiiiii,username@htuLuecchc,,,,,,
2176,2:23:00,Hey,username@c clsoda0d,,,,,,
2177,2:23:00,Howdy Brian,username@aSaaarr Su,,,,,,
2178,2:23:01,This has been a fun watch so far.,username@CsseeeDi a,,,,,,
2179,2:23:01,pee pee poo poo caca,username@LLLka kaaL,,,,,,
2180,2:23:02,New member let’s go,username@uJsL nonna,,,,,,
2181,2:23:02,FREEEEEDOOOOMMMM,username@auast MaaK,,,,,,
2182,2:23:03,heck yea bois free gang,username@maeeGedSna,,,,,,
2183,2:23:03,Hello Brian,username@hoe chsoco,,,,,,
2184,2:23:03,lets go i can afford to chat,username@xexFeA_pA1,,,,,,
2185,2:23:03,THe geyser just burst,username@rBNnrNnttN,,,,,,
2186,2:23:04,hello,username@rlknoes  e,,,,,,
2187,2:23:04,hi t,username@ie aea nCo,,,,,,
2188,2:23:06,...,username@KdaKKodaad,,,,,,
2189,2:23:06,hi,username@eebbebfifs,,,,,,
2190,2:23:07,Chicken tendies,username@oeoeosrioe,,,,,,
2191,2:23:07,love this stream,username@dyyyyyddei,,,,,,
2192,2:23:07,FREEDOM,username@aiSiadSySi,,,,,,
2193,2:23:08,FREEDOM,username@GG30iriwo3,,,,,,
2194,2:23:08,Lol poor Noah,username@M6tsseMeee,,,,,,
2195,2:23:09,scaryspice be sus,username@hgoeeghggi,,,,,,
2196,2:23:10,rip mods lol,username@l eestlBss,,,,,,
2197,2:23:11,HIII \,username@Geiffsxefs,,,,,,
2198,2:23:12,"man brian, stop streaming at like 6 am, i need to watch your streams bro!",username@bel eebttb,,,,,,
2199,2:23:14,I feel like you need to have someone join that hasnt played to throw a wrench in the game,username@opSCprpaCb,,,,,,
